User's ID,ProdID,Rating,Review Count,Category,Brand,Name,ImageURL,Description,Tags
36,15,4.7,425,"beauty, beauty, brands, maybelline, new, york, maybelline, lip, gloss, lip, plumper",maybelline,"Maybelline Lifter Gloss Lip Gloss Makeup With Hyaluronic Acid, Amber, 0.18 fl. oz.",https://i5.walmartimages.com/asr/64106d24-25f3-4a91-b852-03a1296be040_1.f7accc89eb28e304b24dacc0910603bf.jpeg,"meet, maybelline, new, yorks, new, level, lip, gloss, drench, lips, hydrating, shine, fuller, lifted, look, formula, visibly, smooths, lip, surface, enhances, lip, contour, high, shine, plus, xl, wand, transforms, lips, easy, swipe, application, 90, agree, lips, feel, hydrated, consumer, test, hydrating, lip, gloss, available, range, modern, shades, like, pearl, ice, amber, topaz, crystal, formula, hyaluronic, acid, apply, hydrating, glossy, shine, fuller, lips, lasting, hydration, lip, gloss, visibly, smoothes, hydrates, lips, formula, hyaluronic, acid, 90, percent, agree, lips, feel, hydrated, consumer, test, xl, wand, enhances, lip, contour","beauty, beauty, brands, maybelline, new, york, maybelline, lip, gloss, lip, plumper, maybelline, meet, maybelline, new, yorks, new, level, lip, gloss, drench, lips, hydrating, shine, fuller, lifted, look, formula, visibly, smooths, lip, surface, enhances, lip, contour, high, shine, plus, xl, wand, transforms, lips, easy, swipe, application, 90, agree, lips, feel, hydrated, consumer, test, hydrating, lip, gloss, available, range, modern, shades, like, pearl, ice, amber, topaz, crystal, formula, hyaluronic, acid, apply, hydrating, glossy, shine, fuller, lips, lasting, hydration, lip, gloss, visibly, smoothes, hydrates, lips, formula, hyaluronic, acid, 90, percent, agree, lips, feel, hydrated, consumer, test, xl, wand, enhances, lip, contour"
9,48,0.0,0,"beauty, makeup, nails","master, airbrush",Airbrush Depot NAIL-SET-ALL AIRBRUSH NAIL STENCIL PACKAGE ALL 10 PACKS [Toy],https://i5.walmartimages.com/asr/512be399-ab3b-462c-b6f4-87888e84b66d_1.9f4681ba1e088e26899ade028cd4ff03.jpeg,"abd, nail, set, size, set, airbrush, nail, stencil, package, 10, packs, 20, templates, airbrush, depot, airbrushing, equipment, airbrush, nail, stencil, setsairbrush, depot, nail, set, airbrush, nail, stencil, package, 10, packs, toy","beauty, makeup, nails, master, airbrush, abd, nail, set, size, set, airbrush, nail, stencil, package, 10, packs, 20, templates, airbrush, depot, airbrushing, equipment, airbrush, nail, stencil, setsairbrush, depot, nail, set, airbrush, nail, stencil, package, 10, packs, toy"
43,9254,0.0,0,"beauty, premium, beauty, premium, body, care",kiehl,Kiehls Deluxe Hand & Body Lotion Aloe Vera & Oatmeal - Lavender 8.4oz (250ml),https://i5.walmartimages.com/asr/e62816b6-a04c-413e-a76e-af2d56ed3a0c_1.6ef2e701cf49ec663fc99311079dac40.jpeg,,"beauty, premium, beauty, premium, body, care, kiehl,"
92,2,3.0,2,"beauty, makeup, lip","city, color",Be Matte Lipstick - Soft Pink,https://i5.walmartimages.com/asr/69e1ec63-be5e-4f08-8da5-1a5fb2153db2_1.44e735209e5fad2c6e72e5cb00818c54.jpeg,"richly, enhanced, formula, long, lasting, color, smooth, texture, matte, finish, highly, pigmented, shade, day, wear, ideal, occasionbe, matte, lipstick, soft, pink","beauty, makeup, lip, city, color, richly, enhanced, formula, long, lasting, color, smooth, texture, matte, finish, highly, pigmented, shade, day, wear, ideal, occasionbe, matte, lipstick, soft, pink"
3990,7,5.0,2,"premium, beauty, premium, makeup, premium, eyes, premium, eyeliner",lancome,"Lancome Le Stylo Waterproof Eye Liner w/Smudger, 0.01oz/.28g",https://i5.walmartimages.com/asr/c70cb285-5cec-4d10-acc8-9a8ffb37c3ae_1.c1795c76c5ba5d81173e4a143b1a45c3.jpeg,,"premium, beauty, premium, makeup, premium, eyes, premium, eyeliner, lancome,"
19861579,3,1.0,1,"food, baking, baking, mixes, frosting, toppings, decorations","great, value","(2 Pack) Great Value Decorating Cupcake Icing, Red, 8.4 oz",https://i5.walmartimages.com/asr/44aba4a7-e70a-4dde-93e6-1f0c2c6bb255_1.deb8c046049d3780a1f282bdcd69656c.jpeg,"great, value, red, decorating, cupcake, icing, easy, use, great, decorating, tool, cupcakes, desserts, simply, squeeze, tube, start, creating, favorite, icing, patterns, precision, tips, sure, fine, consistent, outlet, icing, waste, 4, tips, pack, screwed, use, color, icing, different, designs, variety, colors, available, great, value, decorating, cupcake, icings, decoration, options, limitless, great, value, products, provide, families, affordable, high, quality, grocery, household, consumable, options, wide, range, product, categories, spanning, grocery, household, consumables, offer, variety, products, needs, products, conveniently, available, online, walmart, stores, nationwide, allowing, stock, save, money, time, great, value, decorating, cupcake, icing, red, red, colored, icing, decorating, cupcakes, includes, 4, decorating, tips, ready, use","food, baking, baking, mixes, frosting, toppings, decorations, great, value, great, value, red, decorating, cupcake, icing, easy, use, great, decorating, tool, cupcakes, desserts, simply, squeeze, tube, start, creating, favorite, icing, patterns, precision, tips, sure, fine, consistent, outlet, icing, waste, 4, tips, pack, screwed, use, color, icing, different, designs, variety, colors, available, great, value, decorating, cupcake, icings, decoration, options, limitless, great, value, products, provide, families, affordable, high, quality, grocery, household, consumable, options, wide, range, product, categories, spanning, grocery, household, consumables, offer, variety, products, needs, products, conveniently, available, online, walmart, stores, nationwide, allowing, stock, save, money, time, great, value, decorating, cupcake, icing, red, red, colored, icing, decorating, cupcakes, includes, 4, decorating, tips, ready, use"
820,6,0.0,0,"personal, care, bath, body, hand, soaps",maynos,"50Pcs/Set Portable Disposable Soap Flakes Hand Washing Cleaning Bath Toiletry Paper Soap Sheet for Traveling Hiking Camping, Pink",https://i5.walmartimages.com/asr/f5a665b1-5632-42b0-a51f-12ba2d636c31.3d9b2ec828a398bf75419bf46085ebb8.jpeg,"material, pp, soap, x, cm, x, number, set, color, green, pink, blue, features, included, 1, box, soap, sheet, 50pcs, box, colors, option, green, pink, blue, place, soap, flake, palm, hand, add, warm, water, lather, wash, business, trip, suitable, travel, camping, hiking, bbq, outdoor, activities, environment, useful, daily, life, compact, convenient, plastic, box, bag, daily, use, packing, include, 1, 50pcs, box, disposable, soap, sheet, notes, 1, allow, 1, 3, cm, difference, manual, measurement, 3, 5, g, difference, different, colors, 2, screen, difference, color, little, difference, expect, allow, safe, environment, useful, daily, life, compact, convenient, plastic, box, bag, daily, use, ideal, business, trip, suitable, travel, camping, hiking, bbq, outdoor, activities, use, place, soap, flake, palm, hand, add, warm, water, lather, wash, colors, option, green, pink, blue, package, included, 1, box, soap, sheet, 50pcs, box","personal, care, bath, body, hand, soaps, maynos, material, pp, soap, x, cm, x, number, set, color, green, pink, blue, features, included, 1, box, soap, sheet, 50pcs, box, colors, option, green, pink, blue, place, soap, flake, palm, hand, add, warm, water, lather, wash, business, trip, suitable, travel, camping, hiking, bbq, outdoor, activities, environment, useful, daily, life, compact, convenient, plastic, box, bag, daily, use, packing, include, 1, 50pcs, box, disposable, soap, sheet, notes, 1, allow, 1, 3, cm, difference, manual, measurement, 3, 5, g, difference, different, colors, 2, screen, difference, color, little, difference, expect, allow, safe, environment, useful, daily, life, compact, convenient, plastic, box, bag, daily, use, ideal, business, trip, suitable, travel, camping, hiking, bbq, outdoor, activities, use, place, soap, flake, palm, hand, add, warm, water, lather, wash, colors, option, green, pink, blue, package, included, 1, box, soap, sheet, 50pcs, box"
967,93,0.0,1,"personal, care, shaving, men, shaving",barbasol,"Barbasol Original Thick & Rich Shaving Cream, 5 oz",https://i5.walmartimages.com/asr/10c6abab-925d-4f0c-9e0c-c45d437472e8.02d803d8189428523e69bc46edec848d.jpeg,"thickest, beard, nt, stand, beard, busting, power, barbasol, shaving, cream, special, formula, quality, ingredients, american, favorite, 90, water, stearic, acid, triethanolamine, isobutane, sodium, lauryl, sulfate, propane, fragrance, shaving, cream, original, thick, rich, celebrating, 100, years, rust, proof, aluminum, formulated, man, american, standard, tradition, shaving, trusted, generations, men, close, formula, premium, formula, quality, ingredients, produce, rich, thick, lather, exceptional, razor, glide, proud, partner, major, league, baseball, try, barbasol, razors, usa","personal, care, shaving, men, shaving, barbasol, thickest, beard, nt, stand, beard, busting, power, barbasol, shaving, cream, special, formula, quality, ingredients, american, favorite, 90, water, stearic, acid, triethanolamine, isobutane, sodium, lauryl, sulfate, propane, fragrance, shaving, cream, original, thick, rich, celebrating, 100, years, rust, proof, aluminum, formulated, man, american, standard, tradition, shaving, trusted, generations, men, close, formula, premium, formula, quality, ingredients, produce, rich, thick, lather, exceptional, razor, glide, proud, partner, major, league, baseball, try, barbasol, razors, usa"
846,51,4.4,116,"household, essentials, air, fresheners, air, freshener, refills, air, freshener, refills","air, wick","Air Wick Pure Freshmatic Automatic Spray Refill, 2 ct (2x5.89oz), Lavender and Chamomile, Air Freshener, Autosprays",https://i5.walmartimages.com/asr/31ac62b6-9454-4559-9c0a-21f5a7b7eab9_1.637e1a16b7d0071b615a90c563f3729b.jpeg,"air, wick, pure, autospray, air, freshener, fills, home, continuous, fresh, fragrance, refill, provides, continuous, fragrance, 60, days, based, low, setting, device, 3, settings, achieve, desired, fragrance, level, enjoy, continuous, freshness, bathroom, living, room, office, den, confidence, knowing, home, welcoming, pleasurable, family, unexpected, guests, characterful, fragrance, aromatic, lavender, essence, rounded, gentle, chamomile, precious, woods, provides, odor, neutralization, fragrance, contains, essential, oils, refill, provides, 60, days, automatic, continuous, fragrance, low, setting, refills, use, air, wick, freshmatic, automatic, autosprays, devices, use, living, room, bathroom, hallways, kitchens, den, office","household, essentials, air, fresheners, air, freshener, refills, air, freshener, refills, air, wick, air, wick, pure, autospray, air, freshener, fills, home, continuous, fresh, fragrance, refill, provides, continuous, fragrance, 60, days, based, low, setting, device, 3, settings, achieve, desired, fragrance, level, enjoy, continuous, freshness, bathroom, living, room, office, den, confidence, knowing, home, welcoming, pleasurable, family, unexpected, guests, characterful, fragrance, aromatic, lavender, essence, rounded, gentle, chamomile, precious, woods, provides, odor, neutralization, fragrance, contains, essential, oils, refill, provides, 60, days, automatic, continuous, fragrance, low, setting, refills, use, air, wick, freshmatic, automatic, autosprays, devices, use, living, room, bathroom, hallways, kitchens, den, office"
4,60,0.0,0,"health, superfoods, cleanses, superfoods, bee, pollen, propolis",stakich,Stakich Royal Jelly Powder 1.5 Ounce - 3X Concentrate - Pure and Natural,https://i5.walmartimages.com/asr/1ff89d48-8e00-4dd1-ac33-70155fed994b_1.38c19b53775cf39e534f7d21155cea04.jpeg,"stakich, royal, jelly, nutrient, rich, food, packed, naturally, occurring, b, vitamins, nucleic, acid, essential, amino, acids, fatty, acids, enzymes, essential, vitamins, minerals, queen, bees, source, food, enables, live, 40, times, longer, worker, jelly, powder, 3, times, higher, potency, fresh, royal, jellynaturally, cholesterol, sodium, gluten, fat, use, dietary, supplement, teaspoon, daily, mix, water, jam, honey, smoothies, cool, dry, place, away, direct, sunlight, bee, products, cause, allergic, reaction, people, pregnant, nursing, consult, healthcare, professional, product, bee, products, fed, infants, year, age, stakich, inc, stakich, incorporated, started, 90, years, ago, goal, help, live, healthy, lifestyle, natural, quality, products, price, afford, mission, led, strive, perfection, products, sell, excellent, customer, service, provide, family, owned, operated, start","health, superfoods, cleanses, superfoods, bee, pollen, propolis, stakich, stakich, royal, jelly, nutrient, rich, food, packed, naturally, occurring, b, vitamins, nucleic, acid, essential, amino, acids, fatty, acids, enzymes, essential, vitamins, minerals, queen, bees, source, food, enables, live, 40, times, longer, worker, jelly, powder, 3, times, higher, potency, fresh, royal, jellynaturally, cholesterol, sodium, gluten, fat, use, dietary, supplement, teaspoon, daily, mix, water, jam, honey, smoothies, cool, dry, place, away, direct, sunlight, bee, products, cause, allergic, reaction, people, pregnant, nursing, consult, healthcare, professional, product, bee, products, fed, infants, year, age, stakich, inc, stakich, incorporated, started, 90, years, ago, goal, help, live, healthy, lifestyle, natural, quality, products, price, afford, mission, led, strive, perfection, products, sell, excellent, customer, service, provide, family, owned, operated, start"
340167,60,4.2,3230,"beauty, makeup, face, makeup, foundation, liquid, foundation",covergirl,"COVERGIRL TruBlend Matte Made Liquid Foundation, D40 Deep Bronze",https://i5.walmartimages.com/asr/ceee6c7e-883c-45b2-8657-2e2704f1ae16_1.0cc013bab84c302e522f771bc388e3fe.jpeg,"find, perfect, match, covergirl, trublend, matte, liquid, foundation, covergirl, trublend, collection, features, 40, different, shades, suit, skin, tone, beautiful, natural, looking, color, goes, distance, trublend, matte, mades, formula, developed, flexi, hold, technology, creates, strong, flexible, film, skin, durability, comfort, special, mattifying, powders, absorb, oil, minimize, pores, soft, matte, flawless, finish, covergirl, liquid, foundation, non, comedogenic, lightweight, comfortable, wo, nt, realize, wearing, foundation, colors, transfer, proof, blurring, pores, imperfections, 12, beautiful, hours, bottle, contains, 1, fl, oz, covergirl, trublend, matte, liquid, foundation, deep, bronze, d40, naturally, matte, flawless, appearance, broad, palette, 40, shades, match, skin, tones, makeup, liquid, foundation, flexible, comfortable, feel, light, nt, realize, wearing, foundation, transfer, proof, wear, blurs, pores, minimizes, imperfections, day, available, range, shades, find, skins, ideal, blend, including, d40, deep, bronze, fair, porcelain, golden, natural, golden, amber, warm, tawny, porcelain, buff, beige, golden, honey, true, caramel, light, ivory, comfortable, matte, finish, reduces, shine, direct, lighting, flash, photos, oil, free, formula, non, comedogenic, designed, normal, oily, skin, bottle, contains, 1, fl, oz","beauty, makeup, face, makeup, foundation, liquid, foundation, covergirl, find, perfect, match, covergirl, trublend, matte, liquid, foundation, covergirl, trublend, collection, features, 40, different, shades, suit, skin, tone, beautiful, natural, looking, color, goes, distance, trublend, matte, mades, formula, developed, flexi, hold, technology, creates, strong, flexible, film, skin, durability, comfort, special, mattifying, powders, absorb, oil, minimize, pores, soft, matte, flawless, finish, covergirl, liquid, foundation, non, comedogenic, lightweight, comfortable, wo, nt, realize, wearing, foundation, colors, transfer, proof, blurring, pores, imperfections, 12, beautiful, hours, bottle, contains, 1, fl, oz, covergirl, trublend, matte, liquid, foundation, deep, bronze, d40, naturally, matte, flawless, appearance, broad, palette, 40, shades, match, skin, tones, makeup, liquid, foundation, flexible, comfortable, feel, light, nt, realize, wearing, foundation, transfer, proof, wear, blurs, pores, minimizes, imperfections, day, available, range, shades, find, skins, ideal, blend, including, d40, deep, bronze, fair, porcelain, golden, natural, golden, amber, warm, tawny, porcelain, buff, beige, golden, honey, true, caramel, light, ivory, comfortable, matte, finish, reduces, shine, direct, lighting, flash, photos, oil, free, formula, non, comedogenic, designed, normal, oily, skin, bottle, contains, 1, fl, oz"
0,73,4.0,1,"premium, beauty, premium, men, grooming, premium, colognes","acqua, di, parma",Blu Mediterraneo Fico Di Amalfi Eau De Toilette Spray 5oz,https://i5.walmartimages.com/asr/24810966-06b4-469d-93b6-a9652785c109_1.9b07dd7981c9dd7d123a3cdd5c640be8.jpeg,,"premium, beauty, premium, men, grooming, premium, colognes, acqua, di, parma,"
2,502,0.0,1,"personal, care, oral, care, teeth, whitening, charcoal, teeth, whitening",egals,100% ORGANIC ACTIVATED CHARCOAL COCONUT TEETH WHITENING POWDER NATURAL CARBON,https://i5.walmartimages.com/asr/81714e99-654d-4d2f-a728-a2318cdbe41d.29e49cbf03d87b25b4b06a2cb17ac1ef.jpeg,"activated, carbon, called, activated, charcoal, form, carbon, processed, small, low, volume, pores, increase, surface, area, available, adsorption, chemical, reactions, activated, substituted, active, activated, charcoal, healers, world, thousands, years, treat, people, accidentally, ingest, poison, today, remedy, choice, modern, day, emergency, rooms, activated, charcoal, works, ability, attract, substances, surface, hold, organic, activated, charcoal, coconut, teeth, whitening, powder, natural, carbon","personal, care, oral, care, teeth, whitening, charcoal, teeth, whitening, egals, activated, carbon, called, activated, charcoal, form, carbon, processed, small, low, volume, pores, increase, surface, area, available, adsorption, chemical, reactions, activated, substituted, active, activated, charcoal, healers, world, thousands, years, treat, people, accidentally, ingest, poison, today, remedy, choice, modern, day, emergency, rooms, activated, charcoal, works, ability, attract, substances, surface, hold, organic, activated, charcoal, coconut, teeth, whitening, powder, natural, carbon"
467,6763650,0.0,0,"health, home, health, care, patient, care",cuh,1 2 5 Pack Unisex Mouth-muffle Fashion Clothing Washable Reasuable Breathable Stretchable Outdoor Protective For Adult Kids,https://i5.walmartimages.com/asr/8916d6b0-f131-468a-833a-b0babf8ea219.4adae30df4864ce4e09e3fbc0236170e.jpeg,"specification, material, sponge, mask, style, hanging, ear, size, approx, size, fits, feature, sponge, material, filter, small, particle, air, mask, breathable, suitable, wear, spring, summer, flat, ear, tape, ears, come, pain, wear, mask, long, time, elastic, ear, loop, mouth, mask, wide, cover, nose, mouth, face, comfortable, wear, protect, mouth, face, dust, pollen, ash, fog, haze, vehicle, exhaust, passive, smoking, package, included, 1pcs, x, mouth, covering, notes, 1, manual, measuring, allow, 1, 3, mm, error, thank, 2, difference, different, monitors, picture, reflect, actual, color, item, guarantee, style, shown, picture, washable, reusable, suitable, adult, kids, activated, carbon, filter, 11, layers, filtering, protection, dust, pollen, pet, dander, airborne, irritantsideal, women, men, cycling, camping, running, travel, climbing, daily, use, hiphop, cospaly, party, casual, magic","health, home, health, care, patient, care, cuh, specification, material, sponge, mask, style, hanging, ear, size, approx, size, fits, feature, sponge, material, filter, small, particle, air, mask, breathable, suitable, wear, spring, summer, flat, ear, tape, ears, come, pain, wear, mask, long, time, elastic, ear, loop, mouth, mask, wide, cover, nose, mouth, face, comfortable, wear, protect, mouth, face, dust, pollen, ash, fog, haze, vehicle, exhaust, passive, smoking, package, included, 1pcs, x, mouth, covering, notes, 1, manual, measuring, allow, 1, 3, mm, error, thank, 2, difference, different, monitors, picture, reflect, actual, color, item, guarantee, style, shown, picture, washable, reusable, suitable, adult, kids, activated, carbon, filter, 11, layers, filtering, protection, dust, pollen, pet, dander, airborne, irritantsideal, women, men, cycling, camping, running, travel, climbing, daily, use, hiphop, cospaly, party, casual, magic"
0,226,3.5,12,"premium, beauty, premium, facial, skincare, premium, facial, treatments, serums",murad,"Murad Environmental Shield Rapid Age Spot and Pigment Lightening Serum, 1.0 oz",https://i5.walmartimages.com/asr/4d235a22-5b37-4aac-bff0-f1fa408e72c9_1.9bb31967c65e9b4614f0255bfc3b62fb.jpeg,,"premium, beauty, premium, facial, skincare, premium, facial, treatments, serums, murad,"
2,5595,0.0,1,"premium, beauty, premium, hair, care, premium, styling, products, hair, mousse",devacurl,"DevaCurl Styling Cream, Define and Control, Touchable Hold, 5.1 Fl Oz (Pack of 1)",https://i5.walmartimages.com/asr/6b60fae7-cc55-40e3-bf71-0fb4d95a37b6_1.9c7716cbe1100dc5cefaf2589d2cb0df.jpeg,,"premium, beauty, premium, hair, care, premium, styling, products, hair, mousse, devacurl,"
0,629302,0.0,0,"premium, beauty, premium, facial, skincare, premium, face, cleansers",eltamd,"EltaMD Dermal Wound Cleanser, 8 oz.",https://i5.walmartimages.com/asr/ab6bcc9a-aad5-4ca1-b701-bcfd582f3aa0_1.70750dc505fc135aa57291f682b631d8.jpeg,,"premium, beauty, premium, facial, skincare, premium, face, cleansers, eltamd,"
265648239,60,5.0,1,"health, superfoods, cleanses, superfoods, natural, alternatives","klamath, blue, green, algae",Klamath - Blue Green Algae - 80 Grams,https://i5.walmartimages.com/asr/0925d44c-342a-4dbc-9515-5db7a29dbc39_1.4171894da2f84e7fe61cf04376d01981.jpeg,"blue, green, algae, naturally, rich, amino, acids, minerals, vitamins, fatty, acids, chlorophyll, protein, help, increase, energy, decrease, fatigue, enhance, brain, function, oxygenate, blood, nourish, nervous, system, improve, memory, concentration, increase, muscle, mass, speed, healing, protect, pollutants, radiation, purify, blood, prevent, kidney, stones, improve, health, freeze, dried, powder","health, superfoods, cleanses, superfoods, natural, alternatives, klamath, blue, green, algae, blue, green, algae, naturally, rich, amino, acids, minerals, vitamins, fatty, acids, chlorophyll, protein, help, increase, energy, decrease, fatigue, enhance, brain, function, oxygenate, blood, nourish, nervous, system, improve, memory, concentration, increase, muscle, mass, speed, healing, protect, pollutants, radiation, purify, blood, prevent, kidney, stones, improve, health, freeze, dried, powder"
67,1738582,0.0,1128,"beauty, nail, care, nail, polish, sally, hansen, nail, polish","sally, hansen","Sally Hansen Color Therapy, 202 Wine Not, 0.5 fl oz",https://i5.walmartimages.com/asr/f7d522a1-6c1d-4228-977c-577c800c9061.b08fddc82d6efd2c7297af0c51081081.jpeg,"color, therapy, gorgeous, color, cares, wear, patented, argan, oil, formula, hydrates, nourishes, healthy, looking, nails, color, therapy, color, cares, patented, polish, infused, argan, oil, provide, hydration, nourishment, nails, 9, 10, women, experienced, noticeable, improvement, natural, nails, pair, coat, extend, shine, wear, nt, forget, cuticle, oil, instantly, healthier, nails, cuticles","beauty, nail, care, nail, polish, sally, hansen, nail, polish, sally, hansen, color, therapy, gorgeous, color, cares, wear, patented, argan, oil, formula, hydrates, nourishes, healthy, looking, nails, color, therapy, color, cares, patented, polish, infused, argan, oil, provide, hydration, nourishment, nails, 9, 10, women, experienced, noticeable, improvement, natural, nails, pair, coat, extend, shine, wear, nt, forget, cuticle, oil, instantly, healthier, nails, cuticles"
13,419,0.0,0,"personal, care, feminine, care, feminine, wipes","cardinal, health","Cardinal Health Bathing Wipe, Medium Weight, 20Cm X 20Cm, Fragrance Free",https://i5.walmartimages.com/asr/217a9d08-c0c8-4012-91dc-b071603df48e_1.8e509906699e2358d8f63ec28dde6292.jpeg,"bath, wipe, fragrance, free, health, bathing, wipe, medium, weight, 20, cm, x, 20, cm, fragrance, free","personal, care, feminine, care, feminine, wipes, cardinal, health, bath, wipe, fragrance, free, health, bathing, wipe, medium, weight, 20, cm, x, 20, cm, fragrance, free"
775,0,0.0,0,"health, vitamins, supplements, sundown, naturals, vitamins, supplements","manitoba, harvest","(4 Pack) Manitoba Harvest, Bar Hemp Coconut Cashew Dark Chocolate, 1.59 Ounce",https://i5.walmartimages.com/asr/e9f7718c-6b40-4d8d-821b-b047e2ec28dd.e0f10f2004807139f346678edb045e1b.jpeg,"manitoba, harvest, hmp, yea, dkchoc, cnut, cshw, oz, sold, single, value, multi, packs, buy, quantity, save, 4, pack, manitoba, harvest, hmp, yea, dkchoc, cnut, cshw, oz","health, vitamins, supplements, sundown, naturals, vitamins, supplements, manitoba, harvest, manitoba, harvest, hmp, yea, dkchoc, cnut, cshw, oz, sold, single, value, multi, packs, buy, quantity, save, 4, pack, manitoba, harvest, hmp, yea, dkchoc, cnut, cshw, oz"
829,36450,0.0,0,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish",opi,"OPI Nail Lacquer, OPI Classics Collection, 0.5 Fluid Ounce - Blue my Mind B24",https://i5.walmartimages.com/asr/fd406d6e-0088-40c6-89ac-fee4ea206fbb_1.7db909a6b6fe76422a05cc9c57eb999e.jpeg,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish, opi,"
32157378,51211107,0.0,163,"household, essentials, laundry, bleach, clorox, bleach",clorox,Clorox Pro Results Outdoor Bleach for Cleaning (Concentrated Formula) - 121 Ounce,https://i5.walmartimages.com/asr/90051bf3-810d-4061-850e-af05b3bf5cf6_1.ef92fa9786d23ec93036b8af6e270446.jpeg,"clorox, concentrated, outdoor, bleach, makes, easy, tackle, outdoor, stains, dirt, grime, patio, furniture, decks, fences, driveways, house, siding, outdoor, bleach, cleaner, cleaning, power, drop, compared, previous, clorox, outdoor, bleach, reduce, bleach, required, cleaning, great, use, pump, sprayer, mixing, measuring, required, thicker, formula, reduces, splashing, spilling, tackle, outdoor, mess, mess, home, curb, appeal, power, clorox, outdoor, cleaner, bring, trusted, power, bleach, outside, remove, stains, clean, dirt, grease, grime, outdoors, surfaces, like, pro, package, vary, concentrated, bleach, cleaning, power, drop, concentrated, bleach, formulated, 50, uses, compared, previous, clorox, outdoor, bleach, powerful, cleaner, cleaning, power, drop, compared, previous, clorox, outdoor, bleach, thicker, formula, reduce, bleach, required, cleaning, stain, remover, tackle, outdoor, stains, dirt, grime, patio, furniture, decks, fences, driveways, house, siding, outdoor, bleach, cleaner","household, essentials, laundry, bleach, clorox, bleach, clorox, clorox, concentrated, outdoor, bleach, makes, easy, tackle, outdoor, stains, dirt, grime, patio, furniture, decks, fences, driveways, house, siding, outdoor, bleach, cleaner, cleaning, power, drop, compared, previous, clorox, outdoor, bleach, reduce, bleach, required, cleaning, great, use, pump, sprayer, mixing, measuring, required, thicker, formula, reduces, splashing, spilling, tackle, outdoor, mess, mess, home, curb, appeal, power, clorox, outdoor, cleaner, bring, trusted, power, bleach, outside, remove, stains, clean, dirt, grease, grime, outdoors, surfaces, like, pro, package, vary, concentrated, bleach, cleaning, power, drop, concentrated, bleach, formulated, 50, uses, compared, previous, clorox, outdoor, bleach, powerful, cleaner, cleaning, power, drop, compared, previous, clorox, outdoor, bleach, thicker, formula, reduce, bleach, required, cleaning, stain, remover, tackle, outdoor, stains, dirt, grime, patio, furniture, decks, fences, driveways, house, siding, outdoor, bleach, cleaner"
6046,411,3.5,2,"beauty, makeup, face, makeup, foundation, wet, n, wild, foundation","wet, n, wild","Wet n Wild Fergie 8-in-1 Beauty Balm Cream, G.L.A.M. Maker A105 Deep, SPF 15, 1 fl oz",https://i5.walmartimages.com/asr/2180c16a-a683-4c0a-b5b4-76fae5751025_1.4a0cdcd3174825e16b52c9ab5204874d.jpeg,"wet, n, wild, fergie, 8, beauty, balm, cream, sheer, coverage, formula, featuring, skin, beautifying, ingredients, beauty, miracle, hydrates, brightens, evens, skin, tone, minimizes, oil, conceals, enhances, primes, protects, skin, broad, spectrum, spf, 15, wet, n, wild, fergie, 8, beauty, balm, cream, sheer, coverage, formula, featuring, skin, beautifying, ingredients, maker","beauty, makeup, face, makeup, foundation, wet, n, wild, foundation, wet, n, wild, wet, n, wild, fergie, 8, beauty, balm, cream, sheer, coverage, formula, featuring, skin, beautifying, ingredients, beauty, miracle, hydrates, brightens, evens, skin, tone, minimizes, oil, conceals, enhances, primes, protects, skin, broad, spectrum, spf, 15, wet, n, wild, fergie, 8, beauty, balm, cream, sheer, coverage, formula, featuring, skin, beautifying, ingredients, maker"
20,5381,4.5,4131,"beauty, hair, care, hair, color, auburn, hair, color",garnier,"Garnier Color Sensation Hair Color Cream, 4.60 Dark Intense Auburn, 1 kit",https://i5.walmartimages.com/asr/a2fc9d36-f00e-4da9-9bc8-2418c4a7be54_1.e22e57a4d766d5b11b3828b5a75f6115.jpeg,"garnierâ, color, sensation, hair, color, cream, color, sensation, rich, hair, color, cream, multi, dimensional, pigments, sensational, color, silky, shine, 100, gray, coverage, mess, non, drip, cream, formula, easy, apply, plus, hair, coloring, kit, ll, find, easy, use, precision, application, brush, perfect, hard, reach, areas, ensure, clean, application, hairline, rich, long, lasting, hair, color, cream, multi, dimensional, pigments, sensational, color, 100, percent, gray, coverage, non, drip, formula, intense, shine, root, tip, box, includes, brush, precise, application","beauty, hair, care, hair, color, auburn, hair, color, garnier, garnierâ, color, sensation, hair, color, cream, color, sensation, rich, hair, color, cream, multi, dimensional, pigments, sensational, color, silky, shine, 100, gray, coverage, mess, non, drip, cream, formula, easy, apply, plus, hair, coloring, kit, ll, find, easy, use, precision, application, brush, perfect, hard, reach, areas, ensure, clean, application, hairline, rich, long, lasting, hair, color, cream, multi, dimensional, pigments, sensational, color, 100, percent, gray, coverage, non, drip, formula, intense, shine, root, tip, box, includes, brush, precise, application"
